@type|@id|name|name:en|place|wikidata|@lat|@lon
way|387211016|Tenmile Island||islet||59.6493532|-155.0017279
way|387211028|Jackrabbit Island||islet||59.7567569|-154.7528504
way|387211045|Eagle Bay Island||island||59.7479092|-154.6713702
way|387211049|Rabbit Islands||island||59.7244582|-154.7039443
way|391682251|Ofu||islet||-18.7013576|-173.9568552
way|391690636|'Oto||islet||-18.7020846|-174.0560479
way|391785049|Long Island||island||60.4573013|-144.9802111
way|405367274|Îlot Central||islet||-27.8888209|-143.4945311
way|405367342|Motu One||islet||-23.3258474|-149.4688859
way|408253959|Tiny Island||island||71.0031735|-155.6063785
way|408290467|Dark Island||island|Q204837|58.6427608|-152.5451703
way|408643448|Te Palaoa||island||-9.1248119|-171.7882577
way|408643452|Te Fakanava||islet||-9.1187503|-171.8599105
way|425504119|Manuihi||islet||-9.2279294|-171.8040450
way|428025222|Malden Island|Malden Island|island|Q532590|-4.0193843|-154.9316385
way|431684165|Haumagalu||island||-9.1281550|-171.7891734
way|431684167|Apia||island||-9.1269893|-171.7887255
way|431684194|Taulagapapa||island|Q7688709|-9.1464473|-171.7875511
way|431684195|Taulagapapa||island|Q7688709|-9.1385933|-171.7883601
way|436455398|Nīhoa|Nihoa Island|island|Q843411|23.0602331|-161.9211768
way|440597913|Kukuiho'olua||islet||21.6500361|-157.9134090
way|440597914|Mokuālai||islet||21.6485721|-157.9091085
way|440599599|Pulemoku Rock||islet||21.6595755|-157.9154017
way|441851927|Coconut Island||islet|Q5139830|21.4334592|-157.7886055
way|445265495|Nunivak Bar||island||62.5160250|-155.8690652
way|446306277|Eskimo Islands||island||70.5791742|-151.9748103
way|446306278|Eskimo Islands||island||70.5729139|-151.8994403
way|447828085|Kikikausgruak Island||island||70.2777824|-159.8469437
way|447828090|Neakok Island||islet||70.3820945|-159.9925340
way|447828091|Seahorse Islands||island||70.8828561|-158.7106849
way|447831511|Doctor Island||island||71.3540541|-156.3121625
way|447935781|Sanigaruak Island||islet||71.1835863|-155.4119379
way|448222563|остров Меркинкан||islet|Q15956008|64.8352500|-172.8138579
way|448222568|остров Ачинкинкан (Орлова)||island|Q15950153|64.8213051|-172.7653396
way|449016375|Kakalaioa Rock||islet||21.3220938|-157.6540687
way|449868485|Kiukpalik Island||islet||58.6034655|-153.5635492
way|449868487|Ninagiak Island||islet||58.4544463|-153.9998576
way|449868491|Shaw Island||island||59.0039975|-153.3856631
way|450267312|Puʻupehe Islet|Puupehe Islet|islet|Q7257199|20.7341460|-156.8902131
way|451558228|Fool Island||islet||60.7630688|-147.9155907
way|452648047|Schrader Island||islet||60.9627663|-147.2568958
way|452648048|Block Island||islet||60.9699613|-147.3979640
way|453712479|Whirlpool Island||island||66.2971546|-147.6732379
way|455930697|Bear Island||islet||61.1056002|-142.4340300
way|456248101|Natoa Island||island||59.6440190|-149.6100033
way|456473908|Titus Island||islet||62.9606297|-142.3172515
way|457382412|Gull Island||islet||59.9543015|-141.3498229
way|457388715|Fox Island||islet||60.1664583|-144.6038440
way|458954538|Barwell Island||islet||59.8597319|-149.2809120
way|458955902|Hive Island||island||59.8843374|-149.3737299
way|458962762|Hat Island||islet||59.9558469|-149.3116112
way|458962764|Ragged Island||island||59.8522202|-149.3879630
way|459088970|Chiswell Island||islet||59.6001368|-149.5671300
way|459088972|Chat Island||islet||59.6996976|-149.5633615
way|459088982|Cheval Island||island||59.7742259|-149.5127602
way|459124195|Long Island||islet||59.3053075|-150.9030601
way|459124202|Pinnacle Rock||islet||59.3214945|-150.6531926
way|459124230|Berger Island||island||59.3412414|-150.7435706
way|459467210|Willard Island||island||60.6994739|-148.6439927
way|460174545|Slate Island||islet||59.9116505|-149.7169848
way|460425417|Emerald Island||islet||60.8058053|-148.5729237
way|461642073|Tsedi Ts’ese’||island|Q114427647|61.4510530|-142.5956073
way|461661227|Bryson Bar||islet||61.1189733|-142.1541400
way|463138112|Birdsall Island||islet||55.2888973|-162.8440183
way|469647959|Little Egg Island||island||60.4152053|-146.0287297
way|469649033|Pinnacle Rock||islet||60.4455243|-146.0260379
way|473041606|Little Joker Island||islet||65.1548626|-152.6657542
way|475559784|Puʻukole Islet|Puukole Islet|islet||22.0074086|-160.0941805
way|476184301|Flaxman Island||island||70.1903303|-146.0647720
way|476184303|Flaxman Island||island||70.1893729|-146.1038304
way|476248583|Alaska Island||island||70.2200235|-146.4958942
way|477680390|Arctic Island||islet||61.8546614|-161.3268484
way|479262130|Little Fort Island||islet||58.5052283|-152.3836787
way|479272303|Big Island||island||64.6950637|-155.8575454
way|480846588|Gannet Rocks||islet||51.8675765|-176.6094777
way|480950309|Serpentine Island||island||64.7661385|-156.9949709
way|483136346|Fox Island||islet||56.9949179|-154.0305841
way|483479702|Smelt Island||island||58.6849629|-156.7375838
way|486276818|Elder Island||islet||57.8855265|-152.3966655
way|488878605|Bourbon Mist Island||islet||61.9886377|-151.3995408
way|492882301|Moose Island||islet||63.8628781|-152.3306228
way|496728653|Carolyn Island||island||64.4527413|-162.8725076
way|497283158|Moko Moʻo||islet||21.3892778|-157.8047492
way|504523847|Mokuʻōeo Island||islet||21.3074640|-157.9016927
way|504523848|Kahakaʻaulana Island||islet||21.3096356|-157.8954971
way|510550711|Crescent Moon Island||islet|Q49635925|61.5351227|-149.9369873
way|512989086|Eldred Rock||islet|Q15216404|58.9714781|-135.2214700
way|514733684|Kekepa Island||islet||21.4618798|-157.7755426
way|521374728|Johnson Island||island||61.8606181|-161.2937380
way|522393458|Duck Island||island||60.1483080|-152.5508011
way|529166698|Grand Island||island||61.6662493|-161.4456958
way|530986911|Dog Island||islet||59.7467855|-154.8228926
way|531207767|Bear island||island||57.6603601|-154.0370322
way|532198752|Tetamanu Sauvage||islet||-16.5107303|-145.4588302
way|534737868|Gull Island||islet||55.2509630|-162.7564671
way|534778957|Cove Island||islet||55.2350845|-162.9186952
way|534821312|Hunter Island||islet||54.9710803|-161.7643100
way|534821314|Rona Island||islet||54.9836042|-161.8359626
way|534821315|The Pinnacle||islet||55.1670911|-161.4165696
way|538863124|Nukumahaga Lahi||islet||-9.3922539|-171.1987420
way|538990609|Otafi Loa||islet||-9.3831879|-171.1969525
way|538990611|Motu Iti||islet||-9.3766647|-171.1955557
way|538990612|Ofuna||islet||-9.3672099|-171.1897532
way|539028577|Ulugagie||islet||-8.5463222|-172.5154460
way|539028592|Papa o moe||islet||-9.1127566|-171.7831339
way|539098911|Pukava||islet||-9.4348548|-171.2001378
way|539098916|Hini Ailani||islet||-9.1216788|-171.7870773
way|539098920|Kauafua A Kele||islet||-9.2291721|-171.7929714
way|539498271|Gull Island||islet||61.1796411|-149.9629635
way|541652957|Bluebill Island||island||55.2503616|-162.8110580
way|541655054|Qunqix (Swan) Island||island||55.2505130|-162.7121651
way|545496192|Vostok Island|Vostok Island|island|Q976570|-10.0620842|-152.3127458
way|546009274|Morzhovoi Pond Island||island||55.1481831|-163.2222569
way|547815727|Lu Anne Island||island||55.2513062|-162.7601955
way|548663201|Egg Island||islet||55.2517756|-162.7509415
way|550132516|Kenezurof Islet||islet||55.2748347|-162.6484698
way|550213594|Amgat Islet||islet||54.9025440|-162.9017291
way|550331849|Bun Rock||islet||54.8317075|-162.4405332
way|550361937|Sea Lion Rocks||islet||55.4642297|-163.2023150
way|551467541|Camel Islet||islet||55.3211483|-162.6329296
way|551664884|Isanotski Island North||islet||55.0000060|-163.3324150
way|551664885|Isanotski Island South||islet||54.9918137|-163.3241469
way|551666786|Sankin Island||islet||54.8087654|-163.2730204
way|552898719|Round Island||islet||55.3239882|-162.7905017
way|553611689|Dancing Bear Island||island||55.3491889|-162.5073004
way|554576506|Elder Islet||islet||55.1665232|-163.0901577
way|569512351|Deadman Island||islet|Q49636399|64.2528803|-141.1366529
way|569512352|Bonanza Bar||islet|Q49614106|64.2602314|-141.1853564
way|570794130|Eagle Island||islet||56.7601552|-157.3424875
way|570794131|Garden Island||islet||56.7471198|-157.3640911
way|572486390|Gull Island||islet||59.8402293|-152.9898119
way|572539413|Triangle Island||island||59.7173329|-154.4619316
way|572933440|Halfway Island||islet||60.9498857|-149.6836299
way|599121091|Keaoi||islet||19.2677347|-155.2541455
way|599919778|Long Island||islet||57.4281799|-152.5716609
way|615613327|Arnkil Island||island|Q49631941|58.0527216|-152.7499419
way|615708486|Little Island||islet||58.5401097|-135.0469802
way|615788396|Marions Bank||islet|Q104856826|-17.9980793|-163.1559072
way|615890028|Hatu Iti||islet||-8.6776459|-140.6053912
way|616392671|Mano Iti||islet||-23.9042672|-147.6821933
way|616392674|Haratahi||islet||-23.8528844|-147.5870119
way|616392675|Otaha||islet||-23.8548910|-147.5879582
way|616392678|Niupapa Iti||islet||-23.8640206|-147.5893612
way|616392679|Ahupeepee||islet||-23.8695422|-147.5918425
way|616392681|Rani||islet||-23.8778843|-147.6079611
way|616392682|Numiri Iti||islet||-23.8775755|-147.6130994
way|616392683|Tou||islet||-23.8792061|-147.6092067
way|616392684|Numiri Rahi||islet||-23.8790246|-147.6104370
way|616392689|Motu piscine||islet||-23.8766603|-147.6191534
way|616392690|Opunui||islet||-23.8805789|-147.6157099
way|616395861|Ruakau||islet||-19.2770242|-158.9429627
way|618089836|Chapman Island||islet||67.0925658|-150.4938555
way|618365863|Hakea||islet||-9.4364320|-171.2004625
way|618365867|Toliaoho||islet||-9.3958334|-171.2367721
way|618365871|Nukumatau||islet|Q15262960|-9.3950513|-171.2375510
way|618365879|Tafolaelo||islet||-9.4083959|-171.1974396
way|618367256|Vaipapa Falafala||islet||-9.1634822|-171.8616005
way|618367258|Taulagapapa||island|Q7688709|-9.1533005|-171.7868064
way|618367260|Tuigaika||islet||-9.1336575|-171.7891601
way|618367262|Lalohumu||islet||-9.1312150|-171.7892271
way|618367263|Niututahi||islet||-9.1296897|-171.7891520
way|625720070|Scott Island||islet||59.6372818|-153.4360027
way|627833659|Perl Rock||islet|Q49668802|59.0900294|-151.6947824
way|628250828|Jennie M Island||islet||64.9351481|-150.3819814
way|632005052|Midarm Island||islet||58.1855043|-152.3314208
way|632709457|Elsie Island||islet||61.6186702|-161.7745426
way|635944859|Shag Island||islet||58.6189446|-152.6014656
way|636017735|Sentinel Islet||islet||58.6448103|-152.3303265
way|636221466|Ermine Island||islet||58.5247586|-152.3533291
way|636252402|Rocky Island||islet||58.4945124|-152.7825093
way|640838486|High Rock||islet||56.9655061|-154.0848720
way|641105539|John Island||islet||57.1067920|-153.4596116
way|641205083|Bird Island||islet||57.7840906|-152.3723943
way|641210350|Jug Island||islet||57.6484579|-152.4226964
way|641547717|Viesoki Island||islet||57.7036629|-152.4383551
way|642870532|Ushagat Island||island||58.9333470|-152.2569171
way|642877745|Sud Island||islet||58.8966912|-152.2128676
way|643020891|Green Island||islet||57.7719568|-153.5285167
way|643023081|Mesa Rocks||islet||57.8422998|-153.4803074
way|643051156|Alf Island||islet||57.4116808|-153.8399479
way|643206277|West Amatuli Island||island||58.9305036|-152.0410356
way|643210177|Nord Island||islet||58.9701302|-152.1530613
way|643210221|Sugarloaf Island||island||58.8877294|-152.0398427
way|643696874|White Gull Island||islet||59.6173242|-153.5743940
way|643696885|Pomeroy Island||islet||59.6171610|-153.3740558
way|645751897|Deadmans Island||island||71.3459985|-156.2719505
way|646268862|King Salmon Island||islet||58.2290311|-157.3364389
way|646337706|Mitrofania Island||island||55.8507491|-158.8004969
way|646337711|Jacob Island||island||55.7437736|-159.3650290
way|647171892|Nachaini Island||islet||57.9772992|-152.9271019
way|647655280|Aliksemit Island||islet|Q49631597|55.9973129|-156.6777421
way|647998073|Atkulik Island||islet||56.2779099|-157.7347356
way|647998074|Kak Island||islet||56.2873020|-157.8312003
way|647998079|Sutwik Island||island|Q7650397|56.5543462|-157.1524051
way|647998081|Unavikshak Island||island|Q97704694|56.4960668|-157.7243368
way|647998085|Nakchamik Island||island|Q49661582|56.3395096|-157.8501461
way|648000436|Gull Island||islet||56.4717135|-157.9556113
way|648014282|Castle Rock||islet||55.2782867|-159.4946351
way|648176050|Ukolnoi Island||island||55.2255691|-161.6109082
way|648180002|Poperechnoi Island||island||55.0874774|-161.5785727
way|648180012|Wosnesenski Island||island||55.1911783|-161.3851009
way|648287222|Goloi Island||island||55.1007340|-161.8942578
way|650083774|Nest Island||islet||57.2943936|-152.8955429
way|650571077|Clover Rock||islet||57.6513599|-153.8254917
way|651480812|Haystack Rock||islet||54.3017763|-162.6881647
way|651480817|Dora Island||islet||54.3264569|-162.6290006
way|651480822|Sisters Island||islet||54.3326874|-162.6945108
way|651480824|Peterson Island||islet||54.3397603|-162.6147222
way|651480825|Long Island||island||54.4102931|-162.8256516
way|651480827|Face Island||islet||54.4856070|-162.8275647
way|651480836|Mary Island||islet||54.3430278|-162.6312992
way|651480841|Wanda Island||islet||54.4108977|-162.5213737
way|651480842|Rabbit Island||islet||54.4792957|-162.8338370
way|651480844|Telemitz Island||islet||54.3440251|-162.5258374
way|651480847|Princess Rock||islet||54.4011025|-162.5113453
way|651480849|Lida Island||islet||54.4224688|-162.4886916
way|651480853|Inikla Island||islet||54.3543771|-162.4909505
way|651480854|Elma Island||island||54.3689331|-162.4859614
way|651480857|Umla Island||islet||54.3475030|-162.4644837
way|651480858|Gunboat Island||islet||54.3565724|-162.4759490
way|651480860|Caton Island||island|Q1051253|54.3930517|-162.4215772
way|651631687|High Island||islet||54.8100903|-162.3224529
way|651631688|Fawn Island||islet||54.8243782|-162.3545625
way|651668093|Edith Island||island||64.9354627|-154.3677863
way|651668100|Mickey Island||island||64.9254789|-154.5260015
way|651668152|Florence Island||island||64.9537150|-154.3819939
way|651668178|Emerald Island||islet||64.9194428|-154.5786971
way|651668184|Clay Island||island||65.1107612|-153.2522957
way|651668185|Kathaleen Island||island||64.9715330|-154.1610566
way|651668195|Hardluck Island||island||64.9383932|-154.5770835
way|651668196|Doyle Island||island||64.9528323|-154.3008994
way|654205992|Glen Island||islet||55.2666202|-162.9619967
way|654251911|Round Island||islet||55.5451563|-161.6018272
way|654731887|Tanaklak Island||island||51.9560305|-176.1128285
way|654740393|Asuksak Island||island||51.9352610|-176.1042360
way|654740397|Aziak Island||island|Q793742|51.9512732|-176.1574295
way|654935336|Oglodak Island||island||51.9839335|-175.4471085
way|654935435|Ikigninak Island||islet||51.9779060|-175.4898459
way|654943443|Fenimore Rock||islet||51.9779102|-175.5431557
way|655123193|Irishmans Hat||islet||53.9930123|-166.8260140
way|655125109|Spire Rock||islet||53.4333958|-166.8997478
way|655125110|Ogangen Island||island||53.4453029|-166.8757248
way|655942553|Fire Island||islet|Q941078|53.9434081|-168.0459363
way|662036132|Fatu I Te Waipapa||islet||-9.1683888|-171.8641212
way|668676793|Navy Island||islet||56.9934760|-156.4568513
way|668676794|David Island||island||57.0322379|-156.4956040
way|670689160|James Island||islet||55.8614874|-159.5265591
way|670782176|Te Kamu||islet|Q7690833|-9.1320179|-171.8601877
way|670782177|Te Kamu||islet|Q7690833|-9.1314242|-171.8602555
way|670782178|Te Kamu||islet|Q7690833|-9.1311481|-171.8603015
way|670782179|Te Kamu||islet|Q7690833|-9.1310275|-171.8603466
way|670782180|Te Kamu||islet|Q7690833|-9.1464947|-171.8588805
way|670782181|Te Kamu||islet|Q7690833|-9.1286610|-171.8607447
way|678622928|Kuakamoku Islet|Kuakamoku Islet|islet||21.8921739|-160.2287882
way|686710550|Priest Rock||islet||54.0085348|-166.3774762
way|686710553|Needle Rock||islet||53.9243353|-166.5316669
way|694786411|Cape Spencer||islet|Q5035057|58.1983932|-136.6404117
way|696514056|Columbine Rock||islet||57.2625752|-135.5837403
way|696514057|Highwater Island||islet||57.2810611|-135.5988083
way|696766365|Guide Rock||islet||57.5913619|-136.0997770
way|696766388|Gray Rock||islet||57.5838857|-136.1174957
way|696767069|Snipe Rock||islet||57.6370321|-136.1785651
way|696767106|Ittar Rock||islet||57.6558031|-136.2349980
way|696767184|Brown Rock||islet||57.5915737|-136.2349135
way|696767259|Oval Rock||islet||57.5825617|-136.1437590
way|696767447|Pear Island||islet||57.7285509|-136.2691204
way|696767575|Elkugu Island||islet||57.6800306|-136.2532008
way|696767701|Snag Island||islet||57.7826012|-136.3270076
way|696767703|Shag Rock||islet||57.7807691|-136.3133835
way|696767706|Middle Island||islet||57.7816354|-136.3247090
way|696767708|Kinky Island||islet||57.7897877|-136.3320711
way|696767717|Gull Rock||islet||57.7867184|-136.3233680
way|696767733|Post Island||islet||57.7932963|-136.3314163
way|696767735|Skinner Island||islet||57.7890344|-136.3469127
way|696767746|Fleming Island||islet|Q49638241|57.7904897|-136.3215423
way|696790829|Baird Island||islet|Q49632225|57.5473892|-136.0425983
way|696791036|Deuce Island||islet|Q49636546|57.5709909|-136.0864333
way|696791069|Vincent Rock||islet||57.4024430|-135.8694915
way|697279989|Greentop Island||islet||57.8560824|-136.4760809
way|697280055|Threeknob Rock||islet||57.8149484|-136.4286681
way|697280132|Esther Island||islet||57.8428781|-136.4354686
way|697657308|Bingham Cove||islet||58.0694618|-136.5609104
way|697657309|Bingham Cove||islet||58.0693970|-136.5566448
way|697657310|Bingham Cove||islet||58.0692539|-136.5575718
way|697657311|Bingham Cove||islet||58.0712486|-136.5575719
way|697657312|Bingham Cove||islet||58.0706941|-136.5584717
way|697657313|Bingham Cove||islet||58.0701677|-136.5568144
way|697657314|Bingham Cove||islet||58.0697241|-136.5581186
way|703375637|Igalik Island||islet||71.1686532|-155.1906399
way|709835029|Hanus Islet||islet||56.8650818|-135.5077210
way|709835031|Gunboat Rock||islet||56.8298340|-135.5150223
way|709835040|Kaiuchali Island||islet||56.8332653|-135.5652237
way|709835054|Golovni Island||islet||56.8019581|-135.4939499
way|709835060|Ataku Island||islet||56.8277645|-135.4900665
way|709835063|Jug Island||islet||56.7919998|-135.4348298
way|709835067|Middle Rock||islet||56.8483734|-135.4531555
way|709835078|Nameless Island||islet||56.7854080|-135.4608230
way|709835106|Naerie Rock||islet||56.8475856|-135.4038392
way|709835111|Blackbird Island||islet||56.8387814|-135.4345856
way|713932667|Motu Tuhata||islet||-16.5801797|-151.5549830
way|713932673|Motu Atara||islet||-16.5940670|-151.4219263
way|717790307|Kulichkof Rock||islet||56.9915886|-135.4440384
way|717790339|Silver Point||islet||57.0122910|-135.2978058
way|717790340|Mertz Island||islet||57.0007133|-135.3568191
way|717790628|Cabin Island||islet||56.8842011|-135.2900085
way|717790653|Calligan Island||islet||56.8542709|-135.3895493
way|718206081|Barn Beach Island||islet||55.1813187|-160.5077036
way|718207289|John Nelson Islet||islet||55.1801805|-160.5087967
way|721295405|Egg Island||islet||66.2342400|-166.0191840
way|722654460|Motu de Arue||islet||-17.5234373|-149.5338665
way|724457831|Motu Ta’aupiri||islet||-17.5715089|-149.3030100
way|724463252|Rimatu’u||island|Q49674705|-17.0253910|-149.5576856
way|725221012|Motu Vavaratea||island||-16.7326442|-150.9739246
way|725226755|Aito||islet||-16.7186548|-151.4416982
way|725226760|Hu||islet||-16.8821443|-151.4658302
way|725226763|Motu Roa||islet||-16.8861172|-151.4673710
way|725231921|Motu Rauoro||islet||-16.5689786|-151.4460038
way|725231938|Fatufatu||islet||-16.6830914|-151.4634730
way|725231954|Aro||islet||-16.5559612|-151.4824526
way|725231960|Rahi||islet||-16.6381501|-151.4880339
way|725231962|Na'ina'i||islet||-16.6376231|-151.4892196
way|725239695|Motu Tupe||islet||-16.4935143|-151.6980216
way|725239732|Motu Mute||island||-16.4518919|-151.7388704
way|725239738|Motu Paahi||islet|Q15256604|-16.4508427|-151.7676710
way|725239742|Motu Moute||islet||-16.4541484|-151.7709254
way|725239750|Motu Ahuna||islet||-16.4886991|-151.7753295
way|725239752|Motu Tapu||islet||-16.5043287|-151.7768395
way|725239754|Tape||islet||-16.4969414|-151.6993039
way|725669346|Motu nono||islet||-16.2620569|-151.8074224
way|725684146|Tiaie||islet||-16.4518618|-152.2341973
way|725693834|Maupiha’a||island||-16.8066817|-153.9373284
way|727623972|Motu Oikao||islet||-10.5473829|-138.6448021
way|727623982|Mopii||islet||-10.5381081|-138.6309816
way|727624017|Motu Tui||islet||-10.4656867|-138.6103607
way|727624019|Motu Ua||islet||-10.5370088|-138.6319856
way|727624068|Pahi||islet||-10.5148927|-138.6169935
way|727624082|Motu Tapu||islet||-10.5410130|-138.6680741
way|727628979|Motutaii||islet||-9.9939347|-139.1051663
way|727629051|Poha||islet||-9.7588032|-138.8722224
way|727629052|Motu Poto||islet||-9.8039699|-138.8964704
way|727629064|Ana Kei||islet||-9.7595491|-138.8760365
way|727629136|Motuoioi||islet||-10.0056796|-139.1072809
way|727636626|Aviti||islet||-8.8042593|-140.0782926
way|727636630|Tekoapa||islet||-8.9405336|-139.5620263
way|727636683|Motukeokeo||islet||-8.9553530|-139.6004411
way|727636693|Motu Tekohai||islet||-9.4552916|-140.0785135
way|727636776|Motu Mahaka||islet||-9.4054667|-140.0299969
way|727636781|Tauakakivi Te Pakatea||islet||-8.8176566|-140.2498917
way|727636808|Koio||islet||-8.9381572|-140.1254145
way|727636824|Motu Ee||islet||-8.7891142|-140.1928678
way|727636848|Motu Tehuaki||islet||-9.4674243|-140.0515994
way|729221409|Taravai|Taravai|island||-23.1449243|-135.0429095
way|730963965|Île aux récifs||islet||-15.2418707|-147.7170617
way|732494332|G.I. Joe Island||islet||60.5216071|-145.6353671
way|734361219|Paraoa||island||-19.1479459|-140.7014729
way|742749117|Tehere||islet||-15.3122790|-146.4056502
way|749952348|îlot||islet||-14.6309321|-145.1779572
way|752867470|Îlot Nord||islet||-27.8780180|-143.4877586
way|752871525|Teivitaora||islet||-27.6329117|-144.3688070
way|752871526|Île Tauna||islet||-27.6070848|-144.3038624
way|753094133|Tunga Tonga||islet||-23.9027999|-147.6752871
way|753102899|Ilot Plat||islet||-23.4112541|-149.4330430
way|753109454|Ura||islet||-22.6644615|-152.8022027
way|753109463|Rama||islet||-22.6637414|-152.8006911
way|760393205|Besboro Island||island|Q829471|64.1278834|-161.3058520
way|760615603|Kīhewamoku||islet||21.6726190|-157.9238161
way|762759055|Fatuanava||islet||-13.8496154|-172.0981269
way|803452060|Mission Island||islet||64.4196234|-140.5319897
way|803461157|Gibson's Island||islet||64.4291344|-140.5343479
way|808249078|Grass Island||islet||60.5719012|-145.7820940
way|808249086|Mavis Island||islet||60.5445005|-145.6894851
way|809407223|Shag Rock||islet||60.4656966|-145.9724228
way|822734326|Midway Rock||islet||57.4152482|-135.6076008
way|822734328|Border Rocks||islet||57.1204192|-135.4340431
way|822734333|Stewart Island||islet||57.0421394|-135.3678564
way|822734334|Smith Island||islet||57.0424948|-135.3699635
way|822734342|Sheep Island||islet||57.0298380|-135.3330955
way|822734347|Calming Island||islet||56.9624280|-135.4153857
way|824176454|Aniktun Island||island||61.7628396|-166.1283876
way|826786662|Block Island||islet||60.5247395|-147.6101320
way|827741968|Bogoslof Island|Bogoslof Island|islet|Q890658|53.9307817|-168.0369817
way|827891405|Huelo||islet||21.1708660|-156.9209298
way|827891442|Mokumanu||islet||21.1694828|-156.8874559
way|827891443|Pāʻūonuʻakea||islet||21.1635198|-156.8968436
way|827891444|Kuʻikuʻi-palaoa||islet||21.1684436|-156.8280208
way|827891445|Mokolea Rock||islet||21.1753393|-156.8850774
way|827891446|Mokohola Island||islet||21.1717013|-156.8758325
way|827891447|Mokupāpapa||islet||21.1593013|-156.7298211
way|828008297|Whale Island||islet||60.1736613|-144.5886066
way|829050737|Eagle Rock||islet||56.3292765|-158.3972179
way|830872495|Fowler Island||island||60.6017856|-162.1825776
way|830872512|Fish Camp Island||island||60.6565229|-162.0051247
way|832125579|Gull Rock||islet||60.1992641|-172.7883734
way|834848897|Government Rock||islet||60.4444660|-145.8848832
way|835907756|Sisters Island||islet||58.1750248|-135.2584792
way|835907763|Couverden Island||island||58.2120753|-135.0830551
way|835907764|Lincoln Island||island|Q2856092|58.4954717|-134.9849828
way|835907810|Anyaka Island||island||59.0543753|-135.2805896
way|835907813|Shikosi Island||islet||59.0322202|-135.2693490
way|835907815|Kataguni Island||islet||59.0145211|-135.2532695
way|835907823|Sullivan Island||island|Q7636414|58.9678635|-135.3256586
way|835907830|Sullivan Rock||islet||58.8985323|-135.3030978
way|835907903|Couverden Rock||islet||58.2207078|-135.0358206
way|836511493|Manofa||islet|Q21847233|-14.2524458|-170.7011730
way|836511496|Vaotamu Rocks||islet|Q21847655|-14.2508857|-170.5847851
way|836511497|Lotofaaee Rock||islet||-14.2710000|-170.5656195
way|836511498|Taulaotoga Rock||islet|Q21847440|-14.2750760|-170.5801812
way|836511501|Faalogologotala Rock||islet||-14.2814276|-170.6316012
way|836511503|Fatuuli Rock||islet|Q21849803|-14.3062928|-170.6896939
way|836511504|Fatugau Rock||islet|Q21847390|-14.3654581|-170.7408012
way|836511506|Niuaveve Rock||islet|Q21847154|-14.3375280|-170.7897181
way|836511507|Nuutai Rock||islet|Q21847137|-14.3331596|-170.8040879
way|836511508|Toauta Rock||islet||-14.3310461|-170.8291025
way|836511546|Pola Island||islet|Q21848578|-14.2340017|-170.6710062
way|836511678|Liuvaatoga Rock||islet|Q21847295|-14.3241553|-170.8413364
way|836511679|Toatai Rock||islet||-14.3319102|-170.8292338
way|836511689|Faatafa Rocks||islet|Q21847632|-14.3108360|-170.8335242
way|836511690|Luania Rocks||islet|Q21847269|-14.3205916|-170.8465728
way|836511703|Utufotu Rocks||islet|Q21847509|-14.3202134|-170.8455319
way|836511711|Niuolepava Rock||islet|Q21847153|-14.3256094|-170.8359871
way|836511712|Taputapu Island||islet||-14.3229398|-170.8453847
way|836511717|Utumatuu Rock||islet|Q21847514|-14.3249888|-170.8381642
way|836511847|Manuelo Rock||islet|Q21847236|-14.2881524|-170.7811271
way|836511852|Nuutavana Rock||islet|Q21847136|-14.2877419|-170.7679670
way|836511983|Nuusetoga Island||islet|Q21847139|-14.2496936|-170.6231022
way|836512045|Fatutoaga Rock||islet|Q21847547|-14.2896940|-170.6516700
way|836512065|Tulagamatuu Rock||islet||-14.2554444|-170.6491027
way|836512081|Tauga Rock||islet|Q21847436|-14.2877851|-170.6453673
way|836512128|Avagatatau Rock||islet|Q21847684|-14.2885931|-170.6503259
way|836512202|Nuuiti Rock||islet|Q21847150|-14.2463776|-170.5731700
way|836512224|Fatumaga Rocks||islet|Q21847359|-14.2499060|-170.5806778
way|836512253|Maalatetele Rocks||islet|Q21847265|-14.2572140|-170.5594061
way|836512272|Futi Rock||islet|Q21847348|-14.2982210|-170.6780478
way|836512299|Nuuosina Rock||islet|Q21847173|-14.2804564|-170.7324306
way|836512326|Fatu Rock||islet||-14.2981950|-170.6764972
way|836512344|Agalua Rock||islet|Q21847742|-14.2841315|-170.7346342
way|847475005|Otter Rock||islet||59.5794792|-151.2953062
way|849712900|Jackpot Island||islet||60.3203716|-148.1944728
way|849753477|Verdant Island||islet||60.2676700|-148.1903700
way|849765679|Delenia Island||islet||60.3416850|-148.1323100
way|849959134|Junction Island||islet||60.3910850|-147.9947500
way|849970293|Chicken Island||islet||60.0389575|-147.9335261
way|850721433|Heather Island||island||60.9733719|-147.0434827
way|871569568|Motu Tevairoa||island|Q38251304|-16.4700616|-151.7769411
way|871988113|Dalasuga Island||islet||59.0892494|-135.3203362
way|879806308|Lone Rock||islet||57.0503879|-156.4702571
way|893729016|Moku Opihi||islet||19.5793757|-154.9114892
way|893729017|Wahinemakanui||islet||19.6623528|-154.9760685
way|894795122|Mink Island||island||60.5870600|-148.2488600
way|901399593|Krekatok Island||island|Q49649035|62.0399400|-165.9680280
way|931666954|Motu Toki Vaelua||islet||-8.5515186|-172.4789652
way|931705648|Akegamutu||islet||-9.4124710|-171.1970595
way|931705649|Kaivai||islet||-9.3886133|-171.1978507
way|931705650|Otafi Lahi||islet||-9.3813323|-171.1980284
