Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201812,08,533000,101,    ,99990 ,00000 ,51976 ,444,39380,2, ,81003      ,4,8,12,Pueblo County Unincorporated Area,479,479,74234203,0,0,0,0,0,0,0,0,0,479,479,74234203,0,0,0,0,0,0,0,0,0
201812,08,535000,041,1090,62660 ,00000 ,123 ,999,17820, , ,808320129  ,4,8,11,Ramah town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,565000,109,1155,67005 ,00000 ,485 ,999,99999, , ,811490417  ,4,8,0,Saguache town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,585000,123,1195,69150 ,00000 ,3165 ,216,24540, , ,80546      ,4,8,12,Severance town,513,513,114423530,0,0,0,1,4,908417,0,0,0,513,513,114423530,0,0,0,1,4,908417,0,0,0
201812,08,587000,005,1200,69645 ,00000 ,5664 ,216,19740, , ,80110      ,4,8,11,Sheridan,9,9,2127258,3,6,742000,1,3,375000,0,0,0,8,8,1998000,3,6,742000,1,3,375000,0,0,0
201812,08,595000,019,1220,70360 ,00000 ,170 ,216,19740, , ,80476      ,4,8,12,Silver Plume town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,597000,117,1222,70525 ,00000 ,3887 ,999,99999, , ,80498      ,4,8,12,Silverthorne town,77,77,35462917,3,6,1816231,0,0,0,1,11,3087454,77,77,35462917,3,6,1816231,0,0,0,1,11,3087454
201812,08,601000,039,1230,70635 ,00000 ,618 ,216,19740, , ,80835      ,4,8,9,Simla town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,615000,025,1265,74815 ,00000 ,258 ,999,99999, , ,810760060  ,4,8,11,Sugar City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,625000,119,    ,99990 ,00000 ,14536 ,999,17820,2, ,80866      ,4,8,12,Teller County Unincorporated Area,93,93,25978674,0,0,0,0,0,0,0,0,0,93,93,25978674,0,0,0,0,0,0,0,0,0
201812,08,629000,001,1285,77290 ,00000 ,118772 ,216,19740,2, ,80229      ,4,8,12,Thornton,857,857,232272786,0,0,0,0,0,0,5,94,13709969,857,857,232272786,0,0,0,0,0,0,5,94,13709969
201812,08,631000,069,1290,77510 ,00000 ,625 ,999,22660,2, ,80547      ,4,8,12,Timnath town,240,240,67515251,3,6,919432,0,0,0,8,170,19909293,240,240,67515251,3,6,919432,0,0,0,8,170,19909293
201812,08,639000,119,1310,80865 ,00000 ,397 ,999,17820, , ,80860      ,4,8,7,Victor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,168,168,55204112,0,0,0,0,0,0,0,0,0,168,168,55204112,0,0,0,0,0,0,0,0,0
201812,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,109,109,24472541,0,0,0,1,4,635058,6,41,7696329,109,109,24472541,0,0,0,1,4,635058,6,41,7696329
201812,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,11,Westminster,182,182,49393061,0,0,0,0,0,0,0,0,0,169,169,45832508,0,0,0,0,0,0,0,0,0
201812,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,10,Wheat Ridge,22,22,6673974,0,0,0,0,0,0,0,0,0,19,19,5725478,0,0,0,0,0,0,0,0,0
201812,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,6,Windsor town,541,541,145885359,0,0,0,3,10,2795313,9,52,6648586,287,287,74719052,0,0,0,0,0,0,2,16,2285530
201812,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,54,54,17724523,0,0,0,0,0,0,0,0,0,54,54,17724523,0,0,0,0,0,0,0,0,0
201812,15,001000,001,    ,00000 ,00000 ,185079 ,999,99999, , ,96720      ,4,9,12,Hawaii County,1035,1035,321295563,1,2,700000,0,0,0,1,6,395000,1035,1035,321295563,1,2,700000,0,0,0,1,6,395000
201812,15,005000,003,    ,00000 ,00000 ,953207 ,999,46520, ,1,968133006  ,4,9,9,Honolulu County,1066,1066,379683083,0,0,0,0,0,0,7,855,170911259,797,797,288049317,0,0,0,0,0,0,3,653,137800000
201812,15,009000,007,    ,00000 ,00000 ,67091 ,999,99999, , ,96766      ,4,9,11,Kauai County,203,203,111123013,15,30,10737196,3,12,3006800,22,131,25118956,192,192,105818948,14,28,9972574,3,12,3006800,21,126,22883000
201812,15,013000,009,    ,00000 ,00000 ,154834 ,999,27980, , ,96793      ,4,9,12,Maui County,372,372,131904614,14,28,9675770,7,28,7256159,33,410,91551615,372,372,131904614,14,28,9675770,7,28,7256159,33,410,91551615
201812,16,009000,001,    ,99990 ,00000 ,59731 ,147,14260, , ,83702      ,4,8,11,Ada County Unincorporated Area,514,514,150809275,1,2,186336,0,0,0,0,0,0,476,476,141509347,1,2,186336,0,0,0,0,0,0
201812,16,025000,019,0050,01990 ,91656 ,13816 ,292,26820, , ,83406      ,4,8,12,Ammon,229,229,41396589,0,0,0,0,0,0,0,0,0,229,229,41396589,0,0,0,0,0,0,0,0,0
201812,16,033000,005,0080,03340 ,93289 ,355 ,999,38540, , ,832140061  ,4,8,12,Arimo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,053000,005,    ,99990 ,00000 ,11628 ,999,38540, , ,832016210  ,4,8,10,Bannock County Unincorporated Area,42,42,9039907,0,0,0,0,0,0,0,0,0,36,36,7782411,0,0,0,0,0,0,0,0,0
201812,16,065000,013,0140,06220 ,91380 ,2287 ,999,99999, , ,833130825  ,4,8,0,Bellevue,3,3,705871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,073000,011,    ,99990 ,00000 ,26405 ,999,99999,2, ,832211700  ,4,8,12,Bingham County Unincorporated Area,110,110,16131749,1,2,192000,0,0,0,0,0,0,110,110,16131749,1,2,192000,0,0,0,0,0,0
201812,16,093000,001,0180,08830 ,92668 ,205671 ,147,14260, ,1,83701      ,4,8,5,Boise City,844,844,238198312,9,18,3511042,14,54,3870747,10,224,28070093,318,318,94014761,5,10,1957092,5,20,1620000,1,11,1450000
201812,16,097000,015,    ,99990 ,00000 ,5621 ,147,14260,2, ,836311300  ,4,8,12,Boise County Unincorporated Area,83,83,24668101,0,0,0,0,0,0,0,0,0,83,83,24668101,0,0,0,0,0,0,0,0,0
201812,16,109000,019,    ,99990 ,00000 ,30213 ,292,26820, , ,83402      ,4,8,12,Bonneville County Unincorporated Area,311,311,59711357,0,0,0,0,0,0,0,0,0,311,311,59711357,0,0,0,0,0,0,0,0,0
201812,16,113000,021,    ,99990 ,00000 ,7711 ,999,99999,2, ,83805      ,4,8,0,Boundary County Unincorporated Area,63,63,15298352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,137000,023,    ,99990 ,00000 ,1633 ,292,26820, , ,83213      ,4,8,0,Butte County Unincorporated Area,6,6,778938,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,141000,027,0240,12250 ,90483 ,46237 ,147,14260, , ,83605      ,4,8,10,Caldwell,561,561,75510477,0,0,0,21,84,5373023,0,0,0,461,461,61293154,0,0,0,21,84,5373023,0,0,0
201812,16,153000,027,    ,99990 ,00000 ,50187 ,147,14260, , ,83651      ,4,8,12,Canyon County Unincorporated Area,341,341,67731599,0,0,0,0,0,0,0,0,0,341,341,67731599,0,0,0,0,0,0,0,0,0
201812,16,165000,031,    ,99990 ,00000 ,11401 ,999,99999,2, ,833181862  ,4,8,12,Cassia County Unincorporated Area,52,52,12300640,0,0,0,0,0,0,0,0,0,52,52,12300640,0,0,0,0,0,0,0,0,0
201812,16,181000,005,0300,14680 ,92852 ,13922 ,999,38540, , ,832020006  ,4,8,12,Chubbuck,86,86,8903256,0,0,0,7,28,1540000,0,0,0,86,86,8903256,0,0,0,7,28,1540000,0,0,0
201812,16,205000,055,0340,16750 ,90621 ,44137 ,518,17660, ,1,83814      ,4,8,10,Coeur dAlene,264,264,52036310,7,14,2881178,2,8,556784,15,358,42149512,212,212,41575392,5,10,2357378,2,8,556784,14,353,41792582
201812,16,217000,061,0370,19270 ,90690 ,501 ,999,99999, , ,83523      ,4,8,12,Craigmont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,277000,001,0520,23410 ,90345 ,19908 ,147,14260, , ,83616      ,4,8,12,Eagle,691,691,229495649,0,0,0,0,0,0,0,0,0,691,691,229495649,0,0,0,0,0,0,0,0,0
201812,16,281000,017,0530,23680 ,90598 ,210 ,999,99999, , ,838360186  ,4,8,12,East Hope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,289000,035,0550,25120 ,90920 ,125 ,999,99999, , ,838270202  ,4,8,12,Elk River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,297000,045,0560,25570 ,90966 ,6557 ,147,14260, , ,83617      ,4,8,10,Emmett,22,22,2680112,3,6,422357,0,0,0,0,0,0,18,18,2206078,3,6,422357,0,0,0,0,0,0
201812,16,301000,025,0570,26290 ,93749 ,416 ,999,99999, , ,83327      ,4,8,12,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,329000,043,    ,99990 ,00000 ,6905 ,999,99999,2, ,83445      ,4,8,10,Fremont County Unincorporated Area,91,91,15639850,0,0,0,0,0,0,0,0,0,67,67,11366877,0,0,0,0,0,0,0,0,0
201812,16,337000,001,0650,29620 ,90345 ,10972 ,147,14260, , ,83714      ,4,8,12,Garden City,94,94,14844275,1,2,240000,0,0,0,0,0,0,94,94,14844275,1,2,240000,0,0,0,0,0,0
201812,16,341000,045,    ,99990 ,00000 ,10162 ,147,14260, , ,83617      ,4,8,12,Gem County Unincorporated Area,65,65,10461340,1,2,111538,0,0,0,0,0,0,65,65,10461340,1,2,111538,0,0,0,0,0,0
201812,16,369000,073,0710,32770 ,91311 ,452 ,147,14260,2, ,836240069  ,4,8,3,Grand View,5,5,1026637,0,0,0,0,0,0,0,0,0,5,5,1026637,0,0,0,0,0,0,0,0,0
201812,16,377000,027,0730,33490 ,90483 ,846 ,147,14260, , ,83626      ,4,8,0,Greenleaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,397000,055,0780,35200 ,91426 ,203 ,518,17660, , ,83833      ,4,8,0,Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,405000,055,0800,36370 ,90621 ,13294 ,518,17660, , ,83835      ,4,8,12,Hayden,141,141,33141196,0,0,0,0,0,0,0,0,0,141,141,33141196,0,0,0,0,0,0,0,0,0
201812,16,425000,073,0850,38170 ,91518 ,2633 ,147,14260, , ,836280757  ,4,8,12,Homedale,13,13,2231660,1,2,314234,0,0,0,0,0,0,13,13,2231660,1,2,314234,0,0,0,0,0,0
201812,16,433000,015,0870,38620 ,91541 ,707 ,147,14260, , ,836290246  ,4,8,9,Horseshoe Bend,7,7,1064849,1,2,200000,0,0,0,0,0,0,7,7,1064849,1,2,200000,0,0,0,0,0,0
201812,16,441000,015,0890,39610 ,91633 ,485 ,147,14260, , ,836310130  ,4,8,12,Idaho City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,449000,019,0900,39700 ,91656 ,56813 ,292,26820, ,1,834050220  ,4,8,12,Idaho Falls,279,279,38712920,0,0,0,0,0,0,0,0,0,279,279,38712920,0,0,0,0,0,0,0,0,0
201812,16,457000,019,0920,40420 ,91656 ,1803 ,292,26820, , ,83427      ,4,8,12,Iona,2,2,319500,0,0,0,0,0,0,0,0,0,2,2,319500,0,0,0,0,0,0,0,0,0
201812,16,469000,051,    ,99990 ,00000 ,19412 ,292,26820,2, ,83442      ,4,8,11,Jefferson County Unincorporated Area,158,158,29198994,1,2,122369,9,35,2212374,2,10,843715,144,144,26650091,1,2,122369,9,35,2212374,2,10,843715
201812,16,473000,053,0950,41320 ,91748 ,10890 ,999,46300, , ,833382614  ,4,8,12,Jerome,40,40,5247625,0,0,0,0,0,0,0,0,0,40,40,5247625,0,0,0,0,0,0,0,0,0
201812,16,477000,053,    ,99990 ,00000 ,10326 ,999,46300, , ,83338      ,4,8,12,Jerome County Unincorporated Area,44,44,7326690,0,0,0,0,0,0,0,0,0,44,44,7326690,0,0,0,0,0,0,0,0,0
201812,16,517000,055,    ,99990 ,00000 ,39672 ,518,17660, , ,838169000  ,4,8,12,Kootenai County Unincorporated Area,518,518,146091009,1,2,408459,0,0,0,0,0,0,518,518,146091009,1,2,408459,0,0,0,0,0,0
201812,16,521000,001,1040,44290 ,91863 ,15210 ,147,14260, , ,83634      ,4,8,12,Kuna,517,517,98568888,0,0,0,9,35,2714455,0,0,0,517,517,98568888,0,0,0,9,35,2714455,0,0,0
201812,16,529000,057,    ,99990 ,00000 ,8988 ,999,99999, , ,83843      ,4,8,11,Latah County Unincorporated Area,44,44,15526030,0,0,0,0,0,0,1,10,787201,40,40,14645422,0,0,0,0,0,0,1,10,787201
201812,16,577000,073,1160,50950 ,92070 ,1031 ,147,14260, , ,83639      ,4,8,3,Marsing,3,3,606732,1,2,363316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,589000,027,1170,51850 ,92093 ,513 ,147,14260, , ,83641      ,4,8,12,Melba,5,5,683821,0,0,0,0,0,0,0,0,0,5,5,683821,0,0,0,0,0,0,0,0,0
201812,16,597000,001,1190,52120 ,90345 ,75092 ,147,14260, , ,83642      ,4,8,12,Meridian,1840,1840,455882253,0,0,0,4,12,862962,102,1289,124718877,1840,1840,455882253,0,0,0,4,12,862962,102,1289,124718877
201812,16,601000,027,1200,52660 ,92116 ,5524 ,147,14260, , ,83644      ,4,8,12,Middleton,148,148,38884949,0,0,0,1,4,386273,0,0,0,148,148,38884949,0,0,0,1,4,386273,0,0,0
201812,16,625000,057,1250,54550 ,92277 ,23800 ,999,99999, , ,83843      ,4,8,12,Moscow,40,40,9438503,0,0,0,0,0,0,6,96,10608899,40,40,9438503,0,0,0,0,0,0,6,96,10608899
201812,16,629000,039,1260,54730 ,92300 ,14206 ,999,99999, , ,836470010  ,4,8,12,Mountain Home,13,13,2059407,0,0,0,0,0,0,0,0,0,13,13,2059407,0,0,0,0,0,0,0,0,0
201812,16,649000,027,1320,56260 ,92438 ,81557 ,147,14260, , ,83651      ,4,8,12,Nampa,857,857,117596288,14,28,2050981,20,80,17071385,5,124,13490000,857,857,117596288,14,28,2050981,20,80,17071385,5,124,13490000
201812,16,673000,027,1370,58060 ,90483 ,531 ,147,14260, , ,836560257  ,4,8,12,Notus,2,2,391738,0,0,0,0,0,0,0,0,0,2,2,391738,0,0,0,0,0,0,0,0,0
201812,16,697000,079,1420,59590 ,93634 ,1555 ,999,99999, , ,83849      ,4,8,12,Osburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,701000,073,    ,99990 ,00000 ,7410 ,147,14260,2, ,83650      ,4,8,7,Owyhee County Unincorporated Area,20,20,3514509,0,0,0,0,0,0,0,0,0,12,12,2009525,0,0,0,0,0,0,0,0,0
201812,16,717000,027,1460,60940 ,92714 ,1983 ,147,14260, , ,836600608  ,4,8,11,Parma,3,3,667573,0,0,0,0,0,0,0,0,0,2,2,439073,0,0,0,0,0,0,0,0,0
201812,16,725000,075,1480,61300 ,92783 ,7433 ,999,99999, , ,83661      ,4,8,11,Payette,38,38,4144547,1,2,115951,0,0,0,0,0,0,37,37,4061366,1,2,115951,0,0,0,0,0,0
201812,16,745000,015,1520,63550 ,91541 ,53 ,147,14260, , ,83666      ,4,8,11,Placerville,2,2,100000,0,0,0,0,0,0,0,0,0,2,2,100000,0,0,0,0,0,0,0,0,0
201812,16,753000,005,1540,64090 ,93289 ,54239 ,999,38540,2,1,83205      ,4,8,12,Pocatello,245,245,26019038,1,2,162335,0,0,0,0,0,0,245,245,26019038,1,2,162335,0,0,0,0,0,0
201812,16,765000,055,1560,64810 ,92875 ,27574 ,518,17660, , ,83854      ,4,8,12,Post Falls,533,533,110926633,1,2,289975,0,0,0,8,162,11770193,533,533,110926633,1,2,289975,0,0,0,8,162,11770193
201812,16,777000,041,1580,65260 ,92921 ,5204 ,999,30860,2, ,83263      ,4,8,1,Preston,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201812,16,793000,065,1620,67420 ,93381 ,25484 ,999,99999, , ,83440      ,4,8,9,Rexburg,69,69,16712822,0,0,0,18,71,5571603,26,619,71408905,51,51,11722243,0,0,0,11,44,3530166,22,560,65095787
201812,16,813000,051,1660,67960 ,93036 ,598 ,292,26820,2, ,83443      ,4,8,12,Ririe,2,2,420000,0,0,0,0,0,0,0,0,0,2,2,420000,0,0,0,0,0,0,0,0,0
201812,16,833000,017,1740,72100 ,93197 ,7365 ,999,99999, , ,83864      ,4,8,8,Sandpoint,47,47,9072869,3,6,1327445,0,0,0,2,13,1374224,31,31,6475233,1,2,386000,0,0,0,0,0,0
201812,16,845000,079,    ,99990 ,00000 ,5180 ,999,99999, , ,838732348  ,4,8,12,Shoshone County Unincorporated Area,9,9,1548009,0,0,0,0,0,0,0,0,0,9,9,1548009,0,0,0,0,0,0,0,0,0
201812,16,869000,007,1710,71110 ,92691 ,131 ,999,99999, , ,83272      ,4,8,11,St. Charles,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
201812,16,878000,001,1820,76870 ,90805 ,5781 ,147,14260,2, ,83669      ,4,8,12,Star,271,271,87761707,0,0,0,0,0,0,0,0,0,271,271,87761707,0,0,0,0,0,0,0,0,0
201812,16,897000,019,1870,79120 ,93404 ,204 ,292,26820, , ,83449      ,4,8,12,Swan Valley,9,9,1768506,0,0,0,0,0,0,0,0,0,9,9,1768506,0,0,0,0,0,0,0,0,0
201812,16,913000,081,1900,80470 ,93473 ,269 ,999,99999, , ,83452      ,4,8,5,Tetonia,4,4,720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,16,921000,083,1920,82810 ,93565 ,44125 ,999,46300, ,1,83301      ,4,8,12,Twin Falls,258,258,52945476,10,20,2531025,5,20,1825000,0,0,0,258,258,52945476,10,20,2531025,5,20,1825000,0,0,0
201812,16,925000,083,    ,99990 ,00000 ,21454 ,999,46300,2, ,833016251  ,4,8,12,Twin Falls County Unincorporated Area,88,88,21857342,0,0,0,0,0,0,0,0,0,88,88,21857342,0,0,0,0,0,0,0,0,0
201812,16,977000,027,2030,87670 ,93841 ,1533 ,147,14260, , ,83676      ,4,8,12,Wilder,9,9,1515576,0,0,0,0,0,0,0,0,0,9,9,1515576,0,0,0,0,0,0,0,0,0
201812,30,009000,085,0018,03400 ,00000 ,208 ,999,99999, , ,59212      ,4,8,12,Bainville town,1,1,30000,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
201812,30,015000,000,    ,00000 ,00000 ,99999 ,999,99999,2,0,596200517  ,4,8,0,Balance of State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,045000,111,0050,06550 ,00000 ,104170 ,999,13740, ,1,59103      ,4,8,12,Billings,566,566,114488065,8,16,2714640,0,0,0,9,136,6264000,566,566,114488065,8,16,2714640,0,0,0,9,136,6264000
201812,30,057000,031,0080,08950 ,00000 ,37280 ,999,99999, , ,597711230  ,4,8,12,Bozeman,261,261,71038339,35,70,12945296,43,160,27974788,28,347,41583262,261,261,71038339,35,70,12945296,43,160,27974788,28,347,41583262
201812,30,085000,093,0110,11397 ,00000 ,33525 ,999,99999,2, ,59701      ,4,8,12,Butte-Silver Bow,55,55,5752785,7,14,1225000,7,28,1750000,9,88,10939365,55,55,5752785,7,14,1225000,7,28,1750000,9,88,10939365
201812,30,097000,013,    ,99990 ,00000 ,21489 ,999,24500,2, ,59401      ,4,8,4,Cascade County Unincorporated Area,119,119,33039306,2,4,702958,0,0,0,0,0,0,19,19,5359914,1,2,344763,0,0,0,0,0,0
201812,30,117000,015,    ,99990 ,00000 ,3490 ,999,99999, , ,594420459  ,4,8,0,Chouteau County Unincorporated Area,14,14,3891314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,249000,009,0270,29575 ,00000 ,438 ,999,13740, , ,59029      ,4,8,1,Fromberg town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,253000,031,    ,99990 ,00000 ,40184 ,999,99999, , ,59715      ,4,8,12,Gallatin County Unincorporated Area,431,431,123340565,14,28,4826687,5,18,2154145,0,0,0,431,431,123340565,14,28,4826687,5,18,2154145,0,0,0
201812,30,273000,021,0285,31450 ,00000 ,4935 ,999,99999, , ,59330      ,4,8,0,Glendive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,289000,013,1370,32800 ,00000 ,58505 ,999,24500, ,1,594035021  ,4,8,12,Great Falls,53,53,11322475,0,0,0,0,0,0,1,12,968000,53,53,11322475,0,0,0,0,0,0,1,12,968000
201812,30,293000,081,0300,33775 ,00000 ,4348 ,999,99999, , ,59840      ,4,8,0,Hamilton,8,8,1083278,5,10,863750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,313000,049,0325,35600 ,00000 ,28190 ,999,99999, , ,59623      ,4,8,12,Helena,55,55,17054707,7,14,2478138,18,69,8933478,8,48,4119838,55,55,17054707,7,14,2478138,18,69,8933478,8,48,4119838
201812,30,317000,041,    ,99990 ,00000 ,6668 ,999,99999, , ,595010231  ,4,8,0,Hill County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,341000,043,    ,99990 ,00000 ,9185 ,999,99999, , ,596320249  ,4,8,12,Jefferson County Unincorporated Area,7,7,1938946,1,2,344763,0,0,0,0,0,0,7,7,1938946,1,2,344763,0,0,0,0,0,0
201812,30,349000,033,0365,39925 ,00000 ,343 ,999,99999, , ,59337      ,4,8,12,Jordan town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,361000,029,0375,40075 ,00000 ,19927 ,999,99999, , ,59903      ,4,8,12,Kalispell,105,105,24460525,13,26,3581569,1,3,352956,8,75,7227830,105,105,24460525,13,26,3581569,1,3,352956,8,75,7227830
201812,30,449000,063,0455,50200 ,00000 ,66788 ,999,33540, ,1,59802      ,4,8,12,Missoula,275,275,70343707,9,18,2851047,10,38,2836419,6,131,13226724,275,275,70343707,9,18,2851047,10,38,2836419,6,131,13226724
201812,30,453000,063,    ,99990 ,00000 ,42511 ,999,33540, , ,59808      ,4,8,12,Missoula County Unincorporated Area,184,184,28468237,7,14,1539800,0,0,0,2,29,1328000,184,184,28468237,7,14,1539800,0,0,0,2,29,1328000
201812,30,457000,027,0470,51550 ,00000 ,193 ,999,99999, , ,594640098  ,4,8,0,Moore town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,513000,047,0530,58750 ,00000 ,4488 ,999,99999, , ,59860      ,4,8,12,Polson,8,8,1970000,0,0,0,0,0,0,0,0,0,8,8,1970000,0,0,0,0,0,0,0,0,0
201812,30,601000,083,0590,67900 ,00000 ,5191 ,999,99999, , ,59270      ,4,8,10,Sidney,3,3,906000,0,0,0,0,0,0,0,0,0,2,2,356000,0,0,0,0,0,0,0,0,0
201812,30,681000,057,0655,77125 ,00000 ,190 ,999,99999, , ,59755      ,4,8,0,Virginia City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,30,705000,029,0670,79825 ,00000 ,6357 ,999,99999, , ,59937      ,4,8,12,Whitefish,111,111,39760393,1,2,615000,3,11,2750000,1,43,2750000,111,111,39760393,1,2,615000,3,11,2750000,1,43,2750000
201812,32,001000,003,0010,06500 ,00000 ,15023 ,332,29820, , ,89005      ,4,8,12,Boulder City,74,74,17339731,0,0,0,0,0,0,0,0,0,74,74,17339731,0,0,0,0,0,0,0,0,0
201812,32,005000,017,0015,08500 ,00000 ,1130 ,999,99999, , ,890081006  ,4,8,12,Caliente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,32,009000,007,0020,08900 ,00000 ,2368 ,999,99999, , ,89822      ,4,8,12,Carlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,32,013000,510,0025,09700 ,00000 ,55274 ,456,16180, ,1,89701      ,4,8,12,Carson City,180,180,46921444,0,0,0,0,0,0,8,130,12979796,180,180,46921444,0,0,0,0,0,0,8,130,12979796
201812,32,017000,001,    ,99990 ,00000 ,16271 ,999,99999, , ,894062748  ,4,8,12,Churchill County Unincorporated Area,54,54,11426306,0,0,0,0,0,0,0,0,0,54,54,11426306,0,0,0,0,0,0,0,0,0
201812,32,021000,003,    ,99990 ,00000 ,862524 ,332,29820, , ,89118      ,4,8,12,Clark County Unincorporated Area,3572,3572,968386682,8,16,2080520,0,0,0,19,346,39178062,3572,3572,968386682,8,16,2080520,0,0,0,19,346,39178062
201812,32,025000,005,    ,00000 ,00000 ,46997 ,999,99999, , ,89423      ,4,8,12,Douglas County,235,235,97575664,0,0,0,0,0,0,0,0,0,235,235,97575664,0,0,0,0,0,0,0,0,0
201812,32,029000,007,0035,22500 ,00000 ,18297 ,999,99999, , ,89801      ,4,8,12,Elko,59,59,11164348,0,0,0,0,0,0,0,0,0,59,59,11164348,0,0,0,0,0,0,0,0,0
201812,32,033000,007,    ,99990 ,00000 ,22451 ,999,99999, , ,89801      ,4,8,12,Elko County Unincorporated Area,100,100,13243630,0,0,0,0,0,0,0,0,0,100,100,13243630,0,0,0,0,0,0,0,0,0
201812,32,049000,001,0045,24100 ,00000 ,8606 ,999,99999, , ,89406      ,4,8,11,Fallon,19,19,3842820,0,0,0,0,0,0,0,0,0,19,19,3842820,0,0,0,0,0,0,0,0,0
201812,32,050000,019,0048,24900 ,00000 ,19368 ,999,99999, , ,89408      ,4,8,12,Fernley,205,205,49015155,0,0,0,0,0,0,0,0,0,205,205,49015155,0,0,0,0,0,0,0,0,0
201812,32,057000,003,0058,31900 ,00000 ,257729 ,332,29820, ,1,89015      ,4,8,12,Henderson,2241,2241,607629826,29,58,2752084,6,24,1132563,67,1460,78104458,2241,2241,607629826,29,58,2752084,6,24,1132563,67,1460,78104458
201812,32,061000,013,    ,99990 ,00000 ,9132 ,999,99999, , ,89445      ,4,8,11,Humboldt County Unincorporated Area,4,4,614363,0,0,0,0,0,0,0,0,0,3,3,474119,0,0,0,0,0,0,0,0,0
